Counter,index,NEIGHBORHOOD,BUILD_CLASS_CAT,TAX CLASS AT PRESENT,BLOCK,LOT,BUILD_CLASS_PRESENT,ADDRESS,ZIP,RES_UNITS,COM_UNITS,TOTAL_UNITS,LAND_SQ_FT,GROSS_SQ_FT,YEAR_BUILT,TAX_CLASS,BUILD_CLASS_SALE,SALE_PRICE,SALE_DATE,Counter,LG_SALE_PRICE,SHORT_DATE,LOWER,UPPER,NOT_RANGE,NUM_YEAR_BUILT,TO_DATE,NUMERIC_DATE,BUILT_YEAR,NUMERIC_YEAR
1905,1905.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1143,R4,_425_WEST_53RD_STREET_,10019.0,1,,1.0,3391.5470974517916,11429.542046179855,2007.0,2,_R4_,2145000,2012-08-09 00:00:00.000000000,1905.0,14.578650110344254,09-08-12,False,False,False,1538,2012-09-08 00:00:00.000000000,244.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
1906,1906.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1144,R4,_425_WEST_53RD_STREET_,10019.0,1,,1.0,3461.492024701197,11665.25703522268,2007.0,2,_R4_,2189237,2013-02-15 00:00:00.000000000,1906.0,14.599063639260184,15-02-13,False,False,False,1538,2013-02-15 00:00:00.000000000,404.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
1907,1907.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1146,R4,_425_WEST_53RD_STREET_,10019.0,1,,1.0,3407.3585058315202,11482.826624483725,2007.0,2,_R4_,2155000,2013-02-05 00:00:00.000000000,1907.0,14.583301281519985,05-02-13,False,False,False,1538,2013-05-02 00:00:00.000000000,480.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
1908,1908.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1149,R4,_425_W_53RD_STREET_,10019.0,1,,1.0,3777.3454619171703,12729.685756794253,2007.0,2,_R4_,2389000,2013-06-28 00:00:00.000000000,1908.0,14.686385426307947,28-06-13,False,False,False,1538,2013-06-28 00:00:00.000000000,537.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
1909,1909.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1149,R4,_425_WEST_53RD_STREET_,10019.0,1,,1.0,3777.3454619171703,12729.685756794253,2007.0,2,_R4_,2389000,2013-06-28 00:00:00.000000000,1909.0,14.686385426307947,28-06-13,False,False,False,1538,2013-06-28 00:00:00.000000000,537.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
1912,1912.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1166,R4,_425_WEST_53RD_STREET_,10019.0,1,,1.0,4782.951034867911,16118.58493692031,2007.0,2,_R4_,3025000,2013-04-29 00:00:00.000000000,1912.0,14.92242164944708,29-04-13,False,False,False,1538,2013-04-29 00:00:00.000000000,477.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
1913,1913.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1167,R4,_425_WEST_53RD_STREET_,10019.0,1,,1.0,4735.516809728725,15958.731202008703,2007.0,2,_R4_,2995000,2013-01-10 00:00:00.000000000,1913.0,14.912454789531687,10-01-13,False,False,False,1538,2013-10-01 00:00:00.000000000,632.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
1914,1914.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1168,R4,_425_WEST_53_STREET_,10019.0,1,,1.0,3952.852094932158,13321.144575967197,2007.0,2,_R4_,2500000,2012-10-04 00:00:00.000000000,1914.0,14.73180128983843,04-10-12,False,False,False,1538,2012-04-10 00:00:00.000000000,93.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
1915,1915.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1170,R4,_425_WEST_53RD_STREET_,10019.0,1,,1.0,3834.2665320841934,12921.51023868818,2007.0,2,_R4_,2425000,2012-08-27 00:00:00.000000000,1915.0,14.70134208235372,27-08-12,False,False,False,1538,2012-08-27 00:00:00.000000000,232.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
1916,1916.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1171,R4,_425_WEST_53RD_STREET_,10019.0,1,,1.0,3863.991979838083,13021.685245899454,2007.0,2,_R4_,2443800,2012-10-01 00:00:00.000000000,1916.0,14.709064762864559,01-10-12,False,False,False,1538,2012-01-10 00:00:00.000000000,2.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
1918,1918.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1205,R4,_800_TENTH_AVENUE_,10019.0,1,,1.0,2877.4802636467025,9697.132522533151,2008.0,2,_R4_,1819876,2013-03-26 00:00:00.000000000,1918.0,14.414278924863765,26-03-13,False,False,False,296,2013-03-26 00:00:00.000000000,443.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
1926,1926.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1234,R4,_800_TENTH_AVENUE_,10019.0,1,,1.0,2840.1115810820515,9571.199750169788,2008.0,2,_R4_,1796242,2013-06-19 00:00:00.000000000,1926.0,14.40120726264242,19-06-13,False,False,False,296,2013-06-19 00:00:00.000000000,528.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
1927,1927.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1237,R4,_800_10TH_AVENUE_,10019.0,1,,1.0,2766.9964664525105,9324.801203177038,2008.0,2,_R4_,1750000,2013-07-10 00:00:00.000000000,1927.0,14.375126345899696,10-07-13,False,False,False,296,2013-10-07 00:00:00.000000000,638.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
1930,1930.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1251,R4,_800_TENTH_AVENUE_,10019.0,1,,1.0,2885.5298516528223,9724.259701347652,2008.0,2,_R4_,1824967,2013-06-18 00:00:00.000000000,1930.0,14.417072462643464,18-06-13,False,False,False,296,2013-06-18 00:00:00.000000000,527.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
1935,1935.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1268,R4,_800_TENTH_AVENUE_,10019.0,1,,1.0,2892.867926281854,9748.989074138477,2008.0,2,_R4_,1829608,2013-03-04 00:00:00.000000000,1935.0,14.419612294221595,04-03-13,False,False,False,296,2013-04-03 00:00:00.000000000,451.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
1943,1943.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1293,R4,_800_TENTH_AVENUE_,10019.0,1,,1.0,4189.6279354185945,14119.081136067633,2008.0,2,_R4_,2649750,2013-03-15 00:00:00.000000000,1943.0,14.789975853889501,15-03-13,False,False,False,296,2013-03-15 00:00:00.000000000,432.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
1944,1944.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1294,R4,_800_TENTH_AVENUE_,10019.0,1,,1.0,4185.991311491257,14106.825683057743,2008.0,2,_R4_,2647450,2012-12-12 00:00:00.000000000,1944.0,14.789107470538095,12-12-12,False,False,False,296,2012-12-12 00:00:00.000000000,339.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
1945,1945.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1063,1295,R4,_800_TENTH_AVENUE_,10019.0,1,,1.0,4146.225619416239,13972.814968623514,2008.0,2,_R4_,2622300,2012-09-12 00:00:00.000000000,1945.0,14.779562353236688,12-09-12,False,False,False,296,2012-12-09 00:00:00.000000000,336.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
1961,1961.0,CLINTON_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,1067,1250,R4,_462_WEST_58TH_STREET_,10019.0,1,,1.0,3747.3037859956858,12628.445058016903,2008.0,2,_R4_,2370000,2013-07-30 00:00:00.000000000,1961.0,14.678400513111313,30-07-13,False,False,False,296,2013-07-30 00:00:00.000000000,569.0,1970-01-01 00:00:00.000002008,6.591257609416778e-15
2199,2199.0,EAST_VILLAGE_,09_COOPS_-_WALKUP_APARTMENTS_,2,466,48,C6,"_119_EAST_10TH_STREET,_1-2_",10003.0,0,,3.0,4664.3654720199465,15718.950599641294,1870.0,2,_C6_,2950000,2012-10-09 00:00:00.000000000,2199.0,14.897315728316002,09-10-12,False,False,False,9,2012-09-10 00:00:00.000000000,246.0,1970-01-01 00:00:00.000001870,2.2182116954768e-15
2263,2263.0,EAST_VILLAGE_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,441,1296,R4,_421_EAST_13TH_STREET_,10009.0,1,,1.0,3794.7380111348716,12788.29879292851,2007.0,2,_R4_,2400000,2012-10-03 00:00:00.000000000,2263.0,14.690979295318174,03-10-12,False,False,False,1538,2012-03-10 00:00:00.000000000,62.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
2274,2274.0,EAST_VILLAGE_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,459,1107,R4,_52_EAST_4TH_STREET_,10003.0,1,,1.0,4110.966178729444,13853.990359005886,2007.0,2,_R4_,2600000,2013-02-28 00:00:00.000000000,2274.0,14.77102200299171,28-02-13,False,False,False,1538,2013-02-28 00:00:00.000000000,417.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
2275,2275.0,EAST_VILLAGE_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,459,1108,R4,_52_EAST_4TH_STREET_,10003.0,1,,1.0,4229.551741577409,14253.624696284902,2007.0,2,_R4_,2675000,2012-11-28 00:00:00.000000000,2275.0,14.799459938312244,28-11-12,False,False,False,1538,2012-11-28 00:00:00.000000000,325.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
2276,2276.0,EAST_VILLAGE_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,459,1109,R4,_52_EAST_4TH_STREET_,10003.0,1,,1.0,4727.611105538861,15932.088912856769,2007.0,2,_R4_,2990000,2012-08-10 00:00:00.000000000,2276.0,14.91078394536687,10-08-12,False,False,False,1538,2012-10-08 00:00:00.000000000,274.0,1970-01-01 00:00:00.000002007,6.5595688709099665e-15
2283,2283.0,EAST_VILLAGE_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,469,1438,R4,_123_THIRD_AVENUE_,10003.0,1,,1.0,3703.0318425324454,12479.248238766071,2009.0,2,_R4_,2342000,2013-07-29 00:00:00.000000000,2283.0,14.6665158231398,29-07-13,False,False,False,113,2013-07-29 00:00:00.000000000,568.0,1970-01-01 00:00:00.000002009,6.6229463479235894e-15
2284,2284.0,EAST_VILLAGE_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,469,1447,R4,_123_THIRD_AVENUE_,10003.0,1,,1.0,5850.221100499593,19715.293972431453,2009.0,2,_R4_,3700000,2012-09-10 00:00:00.000000000,2284.0,15.123843377614453,10-09-12,False,False,False,113,2012-10-09 00:00:00.000000000,275.0,1970-01-01 00:00:00.000002009,6.6229463479235894e-15
2285,2285.0,EAST_VILLAGE_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,469,1448,R4,_123_THIRD_AVENUE_,10003.0,1,,1.0,7244.984962196406,24415.659836061477,2009.0,2,_R4_,4582125,2013-02-27 00:00:00.000000000,2285.0,15.337673422286933,27-02-13,False,False,False,113,2013-02-27 00:00:00.000000000,416.0,1970-01-01 00:00:00.000002009,6.6229463479235894e-15
2335,2335.0,FASHION_,_,4,809,1040,RB,_131_WEST_33RD_STREET_,10001.0,0,,1.0,9135.657836315026,30787.243213614045,1960.0,4,_RB_,5777890,2013-03-07 00:00:00.000000000,2335.0,15.56954912209778,07-03-13,False,False,False,392,2013-07-03 00:00:00.000000000,542.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
2337,2337.0,FASHION_,_,4,809,1075,RB,_131_WEST_33RD_STREET_,10001.0,0,,1.0,5017.228672830351,16908.102533648733,1960.0,4,_RB_,3173170,2013-01-29 00:00:00.000000000,2337.0,14.970241646186548,29-01-13,False,False,False,392,2013-01-29 00:00:00.000000000,387.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
2341,2341.0,FASHION_,_,4,837,1027,RB,_70_WEST_36TH_STREET_,10018.0,0,,1.0,8739.85085034528,29453.370364933297,1924.0,4,_RB_,5527560,2013-03-22 00:00:00.000000000,2341.0,15.52525704647165,22-03-13,False,False,False,163,2013-03-22 00:00:00.000000000,439.0,1970-01-01 00:00:00.000001924,3.929403574844618e-15
2347,2347.0,FASHION_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,762,14,D0,"_335_WEST_38TH_STREET,_3_",10018.0,0,,4.0,5850.221100499593,19715.293972431453,1925.0,2,_D0_,3700000,2013-07-22 00:00:00.000000000,2347.0,15.123843377614453,22-07-13,False,False,False,465,2013-07-22 00:00:00.000000000,561.0,1970-01-01 00:00:00.000001925,3.961092313351429e-15
2356,2356.0,FASHION_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,804,49,D0,"_116_WEST_29TH_STREET,_4C_",10001.0,0,,3.0,4348.137304425373,14653.259033563918,1912.0,2,_D0_,2750000,2012-12-05 00:00:00.000000000,2356.0,14.827111469642754,05-12-12,False,False,False,109,2012-05-12 00:00:00.000000000,125.0,1970-01-01 00:00:00.000001912,3.54913871276288e-15
2359,2359.0,FASHION_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,830,74,D0,"_50_W._29TH_STREET,_7E_",10001.0,0,,2.0,3377.3168299100357,11381.585925706373,1924.0,2,_D0_,2136000,2012-08-30 00:00:00.000000000,2359.0,14.574445479062222,30-08-12,False,False,False,163,2012-08-30 00:00:00.000000000,235.0,1970-01-01 00:00:00.000001924,3.929403574844618e-15
2407,2407.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,805,1045,R4,_130_WEST_30TH_STREET_,10001.0,1,,1.0,4110.966178729444,13853.990359005886,1929.0,2,_R4_,2600000,2013-01-25 00:00:00.000000000,2407.0,14.77102200299171,25-01-13,False,False,False,388,2013-01-25 00:00:00.000000000,383.0,1970-01-01 00:00:00.000001929,4.0878472673786744e-15
2426,2426.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1023,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,3823.7408775258077,12886.038694911296,2010.0,2,_R4_,2418343,2012-10-01 00:00:00.000000000,2426.0,14.698593152867607,01-10-12,False,False,False,158,2012-01-10 00:00:00.000000000,2.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2427,2427.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1030,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,3863.991979838083,13021.685245899454,2010.0,2,_R4_,2443800,2012-10-05 00:00:00.000000000,2427.0,14.709064762864559,05-10-12,False,False,False,158,2012-05-10 00:00:00.000000000,123.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2428,2428.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1037,R4,_400_5_AVENUE_,10018.0,1,,1.0,4024.9916456646697,13564.2554644786,2010.0,2,_R4_,2545625,2012-08-28 00:00:00.000000000,2428.0,14.749886757384814,28-08-12,False,False,False,158,2012-08-28 00:00:00.000000000,233.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2430,2430.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1044,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,5151.989306450777,17362.24699453261,2010.0,2,_R4_,3258400,2012-08-30 00:00:00.000000000,2430.0,14.99674683531634,30-08-12,False,False,False,158,2012-08-30 00:00:00.000000000,235.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2433,2433.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1057,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,3590.2917573624663,12099.313210085995,2010.0,2,_R4_,2270697,2012-09-10 00:00:00.000000000,2433.0,14.635597390786005,10-09-12,False,False,False,158,2012-10-09 00:00:00.000000000,275.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2434,2434.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1058,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,4668.990308971017,15734.536338795175,2010.0,2,_R4_,2952925,2013-03-13 00:00:00.000000000,2434.0,14.898306762503088,13-03-13,False,False,False,158,2013-03-13 00:00:00.000000000,430.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2435,2435.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1064,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,3614.442102521664,12180.700074987324,2010.0,2,_R4_,2285971,2012-09-10 00:00:00.000000000,2435.0,14.642301437342166,10-09-12,False,False,False,158,2012-10-09 00:00:00.000000000,275.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2436,2436.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1065,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,4148.47874511035,13980.408021031813,2010.0,2,_R4_,2623725,2012-09-24 00:00:00.000000000,2436.0,14.780105621724752,24-09-12,False,False,False,158,2012-09-24 00:00:00.000000000,260.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2437,2437.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1071,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,3791.5409443604904,12777.524651195468,2010.0,2,_R4_,2397978,2012-11-19 00:00:00.000000000,2437.0,14.690136440215586,19-11-12,False,False,False,158,2012-11-19 00:00:00.000000000,316.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2438,2438.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1072,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,4346.990977317843,14649.395901636886,2010.0,2,_R4_,2749275,2012-10-12 00:00:00.000000000,2438.0,14.826847798520943,12-10-12,False,False,False,158,2012-12-10 00:00:00.000000000,337.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2439,2439.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1080,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,5095.639028126262,17172.346085915447,2010.0,2,_R4_,3222761,2013-06-19 00:00:00.000000000,2439.0,14.985749003533565,19-06-13,False,False,False,158,2013-06-19 00:00:00.000000000,528.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2440,2440.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1082,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,4218.191244656574,14215.33972677357,2010.0,2,_R4_,2667815,2013-07-31 00:00:00.000000000,2440.0,14.796770343283665,31-07-13,False,False,False,158,2013-07-31 00:00:00.000000000,570.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2445,2445.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1099,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,4990.9896406241905,16819.676775953463,2010.0,2,_R4_,3156575,2012-11-30 00:00:00.000000000,2445.0,14.964998137001759,30-11-12,False,False,False,158,2012-11-30 00:00:00.000000000,327.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2448,2448.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1103,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,4749.489351313891,16005.818783855831,2010.0,2,_R4_,3003837,2012-12-13 00:00:00.000000000,2448.0,14.91540102940863,13-12-12,False,False,False,158,2012-12-13 00:00:00.000000000,340.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2450,2450.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1105,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,4829.989974797604,16277.106557374318,2010.0,2,_R4_,3054750,2012-08-21 00:00:00.000000000,2450.0,14.93220831417877,21-08-12,False,False,False,158,2012-08-21 00:00:00.000000000,226.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2452,2452.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1125,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,4588.489685487305,15463.248565276688,2010.0,2,_R4_,2902012,2012-09-06 00:00:00.000000000,2452.0,14.880914847496976,06-09-12,False,False,False,158,2012-06-09 00:00:00.000000000,153.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2454,2454.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1132,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,4446.97283706622,14986.335604083572,2010.0,2,_R4_,2812509,2012-08-21 00:00:00.000000000,2454.0,14.849587525489692,21-08-12,False,False,False,158,2012-08-21 00:00:00.000000000,226.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2456,2456.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1134,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,4990.9896406241905,16819.676775953463,2010.0,2,_R4_,3156575,2012-08-16 00:00:00.000000000,2456.0,14.964998137001759,16-08-12,False,False,False,158,2012-08-16 00:00:00.000000000,221.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2458,2458.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1138,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,5312.988972277364,17904.81721311175,2010.0,2,_R4_,3360225,2012-10-19 00:00:00.000000000,2458.0,15.027518493983093,19-10-12,False,False,False,158,2012-10-19 00:00:00.000000000,285.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2459,2459.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1139,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,7969.4826678456275,26857.22315543871,2010.0,2,_R4_,5040337,2012-08-09 00:00:00.000000000,2459.0,15.432983502891547,09-08-12,False,False,False,158,2012-09-08 00:00:00.000000000,244.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2462,2462.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1143,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,4507.990643144431,15191.966120216031,2010.0,2,_R4_,2851100,2013-02-11 00:00:00.000000000,2462.0,14.863215442691818,11-02-13,False,False,False,158,2013-11-02 00:00:00.000000000,664.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2463,2463.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1144,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,5715.487346273412,19261.240095330697,2010.0,2,_R4_,3614787,2013-01-10 00:00:00.000000000,2463.0,15.100543490677257,10-01-13,False,False,False,158,2013-10-01 00:00:00.000000000,632.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2467,2467.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1148,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,5997.237156755148,20210.739309958655,2010.0,2,_R4_,3792981,2012-12-11 00:00:00.000000000,2467.0,15.148662811430965,11-12-12,False,False,False,158,2012-11-12 00:00:00.000000000,309.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2469,2469.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1150,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,4588.489685487305,15463.248565276688,2010.0,2,_R4_,2902012,2013-04-09 00:00:00.000000000,2469.0,14.880914847496976,09-04-13,False,False,False,158,2013-09-04 00:00:00.000000000,605.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2470,2470.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1151,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,5795.987969757124,19532.52786884918,2010.0,2,_R4_,3665700,2012-12-18 00:00:00.000000000,2470.0,15.114529870972722,18-12-12,False,False,False,158,2012-12-18 00:00:00.000000000,345.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2471,2471.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1152,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,9257.479994458321,31197.78490407186,2010.0,2,_R4_,5854937,2013-04-02 00:00:00.000000000,2471.0,15.582795794921907,02-04-13,False,False,False,158,2013-02-04 00:00:00.000000000,393.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2473,2473.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1159,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,3268.2924257092927,11014.172772927706,2010.0,2,_R4_,2067047,2013-05-21 00:00:00.000000000,2473.0,14.541631576673415,21-05-13,False,False,False,158,2013-05-21 00:00:00.000000000,499.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2474,2474.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1160,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,5715.487346273412,19261.240095330697,2010.0,2,_R4_,3614787,2012-12-13 00:00:00.000000000,2474.0,15.100543490677257,13-12-12,False,False,False,158,2012-12-13 00:00:00.000000000,340.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2475,2475.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1165,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,3389.0425703644423,11421.101768976523,2010.0,2,_R4_,2143416,2013-07-23 00:00:00.000000000,2475.0,14.577911376008762,23-07-13,False,False,False,158,2013-07-23 00:00:00.000000000,562.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2476,2476.0,FASHION_,13_CONDOS_-_ELEVATOR_APARTMENTS_,2,838,1171,R4,_400_FIFTH_AVENUE_,10018.0,1,,1.0,3413.19291552364,11502.488633877852,2010.0,2,_R4_,2158690,2013-05-21 00:00:00.000000000,2476.0,14.58501211419458,21-05-13,False,False,False,158,2013-05-21 00:00:00.000000000,499.0,1970-01-01 00:00:00.000002010,6.6546350864304e-15
2542,2542.0,FASHION_,28_COMMERCIAL_CONDOS_,4,809,1039,RB,_131_WEST_33RD_STREET_,10001.0,0,,1.0,9629.49555423909,32451.48044777878,1960.0,4,_R5_,6090220,2012-10-03 00:00:00.000000000,2542.0,15.622194763828341,03-10-12,False,False,False,392,2012-03-10 00:00:00.000000000,62.0,1970-01-01 00:00:00.000001960,5.070198161089829e-15
2573,2573.0,FINANCIAL_,10_COOPS_-_ELEVATOR_APARTMENTS_,2,11,14,D4,"_26_BEAVER_STREET,_12_",10004.0,0,,2.0,3063.460373572422,10323.887046374579,1909.0,2,_D4_,1937500,2013-07-31 00:00:00.000000000,2573.0,14.47690904020964,31-07-13,False,False,False,70,2013-07-31 00:00:00.000000000,570.0,1970-01-01 00:00:00.000001909,3.454072497242446e-15
